inegi_entidad,entidad,inegi_municipio,municipio,id_delito,delito,carpetas,tasa,fecha
28,Tamaulipas,28024,Mier,5000,Violación,0,0,2024-08
28,Tamaulipas,28024,Mier,6000,Violencia familiar,0,0,2024-08
28,Tamaulipas,28024,Mier,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28024,Mier,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28024,Mier,9000,Lesiones dolosas,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,0,Total de delitos,31,103.75874328613281,2024-08
28,Tamaulipas,28025,Miguel Aleman,1100,Homicidio doloso,5,16.735280990600586,2024-08
28,Tamaulipas,28025,Miguel Aleman,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,1200,Homicidio culposo,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,4001,Robo con violencia,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,4100,Robo de vehículo,2,6.694112300872803,2024-08
28,Tamaulipas,28025,Miguel Aleman,4200,Robo a casa habitación,1,3.3470561504364014,2024-08
28,Tamaulipas,28025,Miguel Aleman,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,5000,Violación,1,3.3470561504364014,2024-08
28,Tamaulipas,28025,Miguel Aleman,6000,Violencia familiar,1,3.3470561504364014,2024-08
28,Tamaulipas,28025,Miguel Aleman,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28025,Miguel Aleman,9000,Lesiones dolosas,4,13.388224601745605,2024-08
28,Tamaulipas,28026,Miquihuana,0,Total de delitos,2,50.35246658325195,2024-08
28,Tamaulipas,28026,Miquihuana,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,1200,Homicidio culposo,1,25.176233291625977,2024-08
28,Tamaulipas,28026,Miquihuana,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,4001,Robo con violencia,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,4100,Robo de vehículo,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,4200,Robo a casa habitación,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,5000,Violación,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,6000,Violencia familiar,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28026,Miquihuana,9000,Lesiones dolosas,0,0,2024-08
28,Tamaulipas,28027,Nuevo Laredo,0,Total de delitos,201,46.69249725341797,2024-08
28,Tamaulipas,28027,Nuevo Laredo,1100,Homicidio doloso,4,0.9292039275169373,2024-08
28,Tamaulipas,28027,Nuevo Laredo,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28027,Nuevo Laredo,1200,Homicidio culposo,9,2.0907089710235596,2024-08
28,Tamaulipas,28027,Nuevo Laredo,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28027,Nuevo Laredo,3000,Extorsión,4,0.9292039275169373,2024-08
28,Tamaulipas,28027,Nuevo Laredo,4001,Robo con violencia,3,0.6969029903411865,2024-08
28,Tamaulipas,28027,Nuevo Laredo,4100,Robo de vehículo,7,1.626106858253479,2024-08
28,Tamaulipas,28027,Nuevo Laredo,4200,Robo a casa habitación,3,0.6969029903411865,2024-08
28,Tamaulipas,28027,Nuevo Laredo,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28027,Nuevo Laredo,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28027,Nuevo Laredo,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28027,Nuevo Laredo,5000,Violación,4,0.9292039275169373,2024-08
28,Tamaulipas,28027,Nuevo Laredo,6000,Violencia familiar,67,15.564166069030762,2024-08
28,Tamaulipas,28027,Nuevo Laredo,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28027,Nuevo Laredo,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28027,Nuevo Laredo,9000,Lesiones dolosas,10,2.323009967803955,2024-08
28,Tamaulipas,28028,Nuevo Morelos,0,Total de delitos,2,51.49330520629883,2024-08
28,Tamaulipas,28028,Nuevo Morelos,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,1200,Homicidio culposo,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,4001,Robo con violencia,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,4100,Robo de vehículo,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,4200,Robo a casa habitación,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,5000,Violación,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,6000,Violencia familiar,1,25.746652603149414,2024-08
28,Tamaulipas,28028,Nuevo Morelos,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28028,Nuevo Morelos,8000,Narcomenudeo,1,25.746652603149414,2024-08
28,Tamaulipas,28028,Nuevo Morelos,9000,Lesiones dolosas,0,0,2024-08
28,Tamaulipas,28029,Ocampo,0,Total de delitos,7,46.082950592041016,2024-08
28,Tamaulipas,28029,Ocampo,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28029,Ocampo,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28029,Ocampo,1200,Homicidio culposo,0,0,2024-08
28,Tamaulipas,28029,Ocampo,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28029,Ocampo,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28029,Ocampo,4001,Robo con violencia,0,0,2024-08
28,Tamaulipas,28029,Ocampo,4100,Robo de vehículo,0,0,2024-08
28,Tamaulipas,28029,Ocampo,4200,Robo a casa habitación,0,0,2024-08
28,Tamaulipas,28029,Ocampo,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28029,Ocampo,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28029,Ocampo,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28029,Ocampo,5000,Violación,2,13.166557312011719,2024-08
28,Tamaulipas,28029,Ocampo,6000,Violencia familiar,1,6.583278656005859,2024-08
28,Tamaulipas,28029,Ocampo,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28029,Ocampo,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28029,Ocampo,9000,Lesiones dolosas,0,0,2024-08
28,Tamaulipas,28030,Padilla,0,Total de delitos,16,103.94335174560547,2024-08
28,Tamaulipas,28030,Padilla,1100,Homicidio doloso,2,12.992918968200684,2024-08
28,Tamaulipas,28030,Padilla,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28030,Padilla,1200,Homicidio culposo,1,6.496459484100342,2024-08
28,Tamaulipas,28030,Padilla,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28030,Padilla,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28030,Padilla,4001,Robo con violencia,1,6.496459484100342,2024-08
28,Tamaulipas,28030,Padilla,4100,Robo de vehículo,2,12.992918968200684,2024-08
28,Tamaulipas,28030,Padilla,4200,Robo a casa habitación,0,0,2024-08
28,Tamaulipas,28030,Padilla,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28030,Padilla,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28030,Padilla,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28030,Padilla,5000,Violación,0,0,2024-08
28,Tamaulipas,28030,Padilla,6000,Violencia familiar,3,19.489377975463867,2024-08
28,Tamaulipas,28030,Padilla,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28030,Padilla,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28030,Padilla,9000,Lesiones dolosas,0,0,2024-08
28,Tamaulipas,28031,Palmillas,0,Total de delitos,5,260.6882019042969,2024-08
28,Tamaulipas,28031,Palmillas,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28031,Palmillas,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28031,Palmillas,1200,Homicidio culposo,0,0,2024-08
28,Tamaulipas,28031,Palmillas,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28031,Palmillas,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28031,Palmillas,4001,Robo con violencia,1,52.13764190673828,2024-08
28,Tamaulipas,28031,Palmillas,4100,Robo de vehículo,0,0,2024-08
28,Tamaulipas,28031,Palmillas,4200,Robo a casa habitación,0,0,2024-08
28,Tamaulipas,28031,Palmillas,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28031,Palmillas,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28031,Palmillas,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28031,Palmillas,5000,Violación,0,0,2024-08
28,Tamaulipas,28031,Palmillas,6000,Violencia familiar,1,52.13764190673828,2024-08
28,Tamaulipas,28031,Palmillas,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28031,Palmillas,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28031,Palmillas,9000,Lesiones dolosas,1,52.13764190673828,2024-08
28,Tamaulipas,28032,Reynosa,0,Total de delitos,822,116.11760711669922,2024-08
28,Tamaulipas,28032,Reynosa,1100,Homicidio doloso,7,0.9888360500335693,2024-08
28,Tamaulipas,28032,Reynosa,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28032,Reynosa,1200,Homicidio culposo,13,1.8364098072052002,2024-08
28,Tamaulipas,28032,Reynosa,2000,Secuestro,3,0.42378687858581543,2024-08
28,Tamaulipas,28032,Reynosa,3000,Extorsión,2,0.28252458572387695,2024-08
28,Tamaulipas,28032,Reynosa,4001,Robo con violencia,107,15.115065574645996,2024-08
28,Tamaulipas,28032,Reynosa,4100,Robo de vehículo,69,9.747097969055176,2024-08
28,Tamaulipas,28032,Reynosa,4200,Robo a casa habitación,21,2.966508150100708,2024-08
28,Tamaulipas,28032,Reynosa,4300,Robo a negocio,50,7.063114643096924,2024-08
28,Tamaulipas,28032,Reynosa,4400,Robo a transeúnte total,3,0.42378687858581543,2024-08
28,Tamaulipas,28032,Reynosa,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28032,Reynosa,5000,Violación,18,2.5427212715148926,2024-08
28,Tamaulipas,28032,Reynosa,6000,Violencia familiar,161,22.743228912353516,2024-08
28,Tamaulipas,28032,Reynosa,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28032,Reynosa,8000,Narcomenudeo,6,0.8475737571716309,2024-08
28,Tamaulipas,28032,Reynosa,9000,Lesiones dolosas,43,6.074278354644775,2024-08
28,Tamaulipas,28033,Rio Bravo,0,Total de delitos,99,71.83543395996094,2024-08
28,Tamaulipas,28033,Rio Bravo,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28033,Rio Bravo,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28033,Rio Bravo,1200,Homicidio culposo,2,1.4512208700180054,2024-08
28,Tamaulipas,28033,Rio Bravo,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28033,Rio Bravo,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28033,Rio Bravo,4001,Robo con violencia,9,6.53049373626709,2024-08
28,Tamaulipas,28033,Rio Bravo,4100,Robo de vehículo,5,3.628051996231079,2024-08
28,Tamaulipas,28033,Rio Bravo,4200,Robo a casa habitación,5,3.628051996231079,2024-08
28,Tamaulipas,28033,Rio Bravo,4300,Robo a negocio,1,0.7256104350090027,2024-08
28,Tamaulipas,28033,Rio Bravo,4400,Robo a transeúnte total,1,0.7256104350090027,2024-08
28,Tamaulipas,28033,Rio Bravo,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28033,Rio Bravo,5000,Violación,1,0.7256104350090027,2024-08
28,Tamaulipas,28033,Rio Bravo,6000,Violencia familiar,14,10.15854549407959,2024-08
28,Tamaulipas,28033,Rio Bravo,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28033,Rio Bravo,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28033,Rio Bravo,9000,Lesiones dolosas,6,4.353662490844727,2024-08
28,Tamaulipas,28034,San Carlos,0,Total de delitos,5,51.23475646972656,2024-08
28,Tamaulipas,28034,San Carlos,1100,Homicidio doloso,1,10.24695110321045,2024-08
28,Tamaulipas,28034,San Carlos,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28034,San Carlos,1200,Homicidio culposo,0,0,2024-08
28,Tamaulipas,28034,San Carlos,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28034,San Carlos,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28034,San Carlos,4001,Robo con violencia,0,0,2024-08
28,Tamaulipas,28034,San Carlos,4100,Robo de vehículo,0,0,2024-08
28,Tamaulipas,28034,San Carlos,4200,Robo a casa habitación,0,0,2024-08
28,Tamaulipas,28034,San Carlos,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28034,San Carlos,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28034,San Carlos,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28034,San Carlos,5000,Violación,0,0,2024-08
28,Tamaulipas,28034,San Carlos,6000,Violencia familiar,0,0,2024-08
28,Tamaulipas,28034,San Carlos,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28034,San Carlos,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28034,San Carlos,9000,Lesiones dolosas,0,0,2024-08
28,Tamaulipas,28035,San Fernando,0,Total de delitos,37,61.23698806762695,2024-08
28,Tamaulipas,28035,San Fernando,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28035,San Fernando,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28035,San Fernando,1200,Homicidio culposo,4,6.620214939117432,2024-08
28,Tamaulipas,28035,San Fernando,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28035,San Fernando,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28035,San Fernando,4001,Robo con violencia,2,3.310107469558716,2024-08
28,Tamaulipas,28035,San Fernando,4100,Robo de vehículo,5,8.2752685546875,2024-08
28,Tamaulipas,28035,San Fernando,4200,Robo a casa habitación,1,1.655053734779358,2024-08
28,Tamaulipas,28035,San Fernando,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28035,San Fernando,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28035,San Fernando,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28035,San Fernando,5000,Violación,2,3.310107469558716,2024-08
28,Tamaulipas,28035,San Fernando,6000,Violencia familiar,4,6.620214939117432,2024-08
28,Tamaulipas,28035,San Fernando,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28035,San Fernando,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28035,San Fernando,9000,Lesiones dolosas,1,1.655053734779358,2024-08
28,Tamaulipas,28036,San Nicolas,0,Total de delitos,1,88.57395935058594,2024-08
28,Tamaulipas,28036,San Nicolas,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,1200,Homicidio culposo,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,4001,Robo con violencia,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,4100,Robo de vehículo,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,4200,Robo a casa habitación,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,5000,Violación,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,6000,Violencia familiar,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28036,San Nicolas,9000,Lesiones dolosas,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,0,Total de delitos,10,36.8039436340332,2024-08
28,Tamaulipas,28037,Soto La Marina,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,1200,Homicidio culposo,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,4001,Robo con violencia,3,11.041183471679688,2024-08
28,Tamaulipas,28037,Soto La Marina,4100,Robo de vehículo,3,11.041183471679688,2024-08
28,Tamaulipas,28037,Soto La Marina,4200,Robo a casa habitación,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,5000,Violación,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,6000,Violencia familiar,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28037,Soto La Marina,9000,Lesiones dolosas,0,0,2024-08
28,Tamaulipas,28038,Tampico,0,Total de delitos,269,77.76409149169922,2024-08
28,Tamaulipas,28038,Tampico,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28038,Tampico,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28038,Tampico,1200,Homicidio culposo,2,0.5781717300415039,2024-08
28,Tamaulipas,28038,Tampico,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28038,Tampico,3000,Extorsión,1,0.28908586502075195,2024-08
28,Tamaulipas,28038,Tampico,4001,Robo con violencia,14,4.047202110290527,2024-08
28,Tamaulipas,28038,Tampico,4100,Robo de vehículo,7,2.0236010551452637,2024-08
28,Tamaulipas,28038,Tampico,4200,Robo a casa habitación,1,0.28908586502075195,2024-08
28,Tamaulipas,28038,Tampico,4300,Robo a negocio,10,2.8908584117889404,2024-08
28,Tamaulipas,28038,Tampico,4400,Robo a transeúnte total,2,0.5781717300415039,2024-08
28,Tamaulipas,28038,Tampico,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28038,Tampico,5000,Violación,2,0.5781717300415039,2024-08
28,Tamaulipas,28038,Tampico,6000,Violencia familiar,57,16.477893829345703,2024-08
28,Tamaulipas,28038,Tampico,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28038,Tampico,8000,Narcomenudeo,2,0.5781717300415039,2024-08
28,Tamaulipas,28038,Tampico,9000,Lesiones dolosas,18,5.203545570373535,2024-08
28,Tamaulipas,28039,Tula,0,Total de delitos,25,77.73873901367188,2024-08
28,Tamaulipas,28039,Tula,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28039,Tula,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28039,Tula,1200,Homicidio culposo,1,3.1095495223999023,2024-08
28,Tamaulipas,28039,Tula,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28039,Tula,3000,Extorsión,1,3.1095495223999023,2024-08
28,Tamaulipas,28039,Tula,4001,Robo con violencia,0,0,2024-08
28,Tamaulipas,28039,Tula,4100,Robo de vehículo,1,3.1095495223999023,2024-08
28,Tamaulipas,28039,Tula,4200,Robo a casa habitación,2,6.219099044799805,2024-08
28,Tamaulipas,28039,Tula,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28039,Tula,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28039,Tula,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28039,Tula,5000,Violación,3,9.328648567199707,2024-08
28,Tamaulipas,28039,Tula,6000,Violencia familiar,2,6.219099044799805,2024-08
28,Tamaulipas,28039,Tula,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28039,Tula,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28039,Tula,9000,Lesiones dolosas,2,6.219099044799805,2024-08
28,Tamaulipas,28040,Valle Hermoso,0,Total de delitos,51,73.28323364257812,2024-08
28,Tamaulipas,28040,Valle Hermoso,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28040,Valle Hermoso,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28040,Valle Hermoso,1200,Homicidio culposo,2,2.873852252960205,2024-08
28,Tamaulipas,28040,Valle Hermoso,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28040,Valle Hermoso,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28040,Valle Hermoso,4001,Robo con violencia,2,2.873852252960205,2024-08
28,Tamaulipas,28040,Valle Hermoso,4100,Robo de vehículo,3,4.310778617858887,2024-08
28,Tamaulipas,28040,Valle Hermoso,4200,Robo a casa habitación,1,1.4369261264801025,2024-08
28,Tamaulipas,28040,Valle Hermoso,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28040,Valle Hermoso,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28040,Valle Hermoso,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28040,Valle Hermoso,5000,Violación,3,4.310778617858887,2024-08
28,Tamaulipas,28040,Valle Hermoso,6000,Violencia familiar,11,15.806187629699707,2024-08
28,Tamaulipas,28040,Valle Hermoso,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28040,Valle Hermoso,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28040,Valle Hermoso,9000,Lesiones dolosas,4,5.74770450592041,2024-08
28,Tamaulipas,28041,Victoria,0,Total de delitos,627,165.22218322753906,2024-08
28,Tamaulipas,28041,Victoria,1100,Homicidio doloso,1,0.2635122537612915,2024-08
28,Tamaulipas,28041,Victoria,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28041,Victoria,1200,Homicidio culposo,2,0.527024507522583,2024-08
28,Tamaulipas,28041,Victoria,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28041,Victoria,3000,Extorsión,2,0.527024507522583,2024-08
28,Tamaulipas,28041,Victoria,4001,Robo con violencia,19,5.006732940673828,2024-08
28,Tamaulipas,28041,Victoria,4100,Robo de vehículo,38,10.013465881347656,2024-08
28,Tamaulipas,28041,Victoria,4200,Robo a casa habitación,21,5.533757209777832,2024-08
28,Tamaulipas,28041,Victoria,4300,Robo a negocio,22,5.797269344329834,2024-08
28,Tamaulipas,28041,Victoria,4400,Robo a transeúnte total,3,0.7905367612838745,2024-08
28,Tamaulipas,28041,Victoria,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28041,Victoria,5000,Violación,6,1.581073522567749,2024-08
28,Tamaulipas,28041,Victoria,6000,Violencia familiar,122,32.148494720458984,2024-08
28,Tamaulipas,28041,Victoria,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28041,Victoria,8000,Narcomenudeo,2,0.527024507522583,2024-08
28,Tamaulipas,28041,Victoria,9000,Lesiones dolosas,19,5.006732940673828,2024-08
28,Tamaulipas,28042,Villagran,0,Total de delitos,4,58.763038635253906,2024-08
28,Tamaulipas,28042,Villagran,1100,Homicidio doloso,1,14.690759658813477,2024-08
28,Tamaulipas,28042,Villagran,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28042,Villagran,1200,Homicidio culposo,0,0,2024-08
28,Tamaulipas,28042,Villagran,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28042,Villagran,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28042,Villagran,4001,Robo con violencia,0,0,2024-08
28,Tamaulipas,28042,Villagran,4100,Robo de vehículo,0,0,2024-08
28,Tamaulipas,28042,Villagran,4200,Robo a casa habitación,0,0,2024-08
28,Tamaulipas,28042,Villagran,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28042,Villagran,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28042,Villagran,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28042,Villagran,5000,Violación,0,0,2024-08
28,Tamaulipas,28042,Villagran,6000,Violencia familiar,0,0,2024-08
28,Tamaulipas,28042,Villagran,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28042,Villagran,8000,Narcomenudeo,0,0,2024-08
28,Tamaulipas,28042,Villagran,9000,Lesiones dolosas,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,0,Total de delitos,21,80.31207275390625,2024-08
28,Tamaulipas,28043,Xicotencatl,1100,Homicidio doloso,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,1120,Feminicidio,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,1200,Homicidio culposo,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,2000,Secuestro,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,3000,Extorsión,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,4001,Robo con violencia,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,4100,Robo de vehículo,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,4200,Robo a casa habitación,1,3.8243842124938965,2024-08
28,Tamaulipas,28043,Xicotencatl,4300,Robo a negocio,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,4400,Robo a transeúnte total,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,4940,Robo en transporte público,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,5000,Violación,1,3.8243842124938965,2024-08
28,Tamaulipas,28043,Xicotencatl,6000,Violencia familiar,3,11.473153114318848,2024-08
28,Tamaulipas,28043,Xicotencatl,7000,Trata de personas,0,0,2024-08
28,Tamaulipas,28043,Xicotencatl,8000,Narcomenudeo,2,7.648768424987793,2024-08
28,Tamaulipas,28043,Xicotencatl,9000,Lesiones dolosas,0,0,2024-08
29,Tlaxcala,29001,Amaxac De Guerrero,0,Total de delitos,2,15.805278778076172,2024-08
29,Tlaxcala,29001,Amaxac De Guerrero,1100,Homicidio doloso,0,0,2024-08
29,Tlaxcala,29001,Amaxac De Guerrero,1120,Feminicidio,0,0,2024-08
